ID,Name,Poster,NumTracks,TopTracks,Likes,Reposts,PostedTime,Genre,Length
P1200,acoustic,U7231,283,"['T10367', 'T10368', 'T10369', 'T10370', 'T10371', 'T10372', 'T10373', 'T10374', 'T10375', 'T10376']",5,1,2 August 2016,acoustic,14:35:09
P1201,Acoustic,U7237,273,"['T10377', 'T10378', 'T10379', 'T10380', 'T10381', 'T10382', 'T10383', 'T10384', 'T10385', 'T10386']",2,1,6 July 2022,acoustic,2:53:19
P1202,acoustic,U7245,175,"['T10336', 'T10105', 'T10106', 'T10107', 'T10108', 'T10045', 'T10387', 'T10329', 'T10041', 'T10388']",13,1,18 October 2015,acoustic,3:00:24
P1203,Acoustic,U7248,167,"['T10389', 'T10390', 'T10391', 'T10392', 'T10198', 'T10393', 'T10394', 'T10395', 'T10396', 'T10397']",4,None,8 August 2015,acoustic,2:35:46
P1204,acoustic,U7256,229,"['T10398', 'T10399', 'T10400', 'T10401', 'T10402', 'T10166', 'T10403', 'T10404', 'T10405', 'T10406']",1,2,31 January 2020,acoustic,3:00:05
P1205,acoustic,U7264,203,"['T10407', 'T10408', 'T10409', 'T10410', 'T10411', 'T10412', 'T10413', 'T10414', 'T10415', 'T10416']",3,None,3 August 2018,acoustic,2:51:00
P1206,Acoustic,U7271,31,"['T10417', 'T10418', 'T10419', 'T10420', 'T10421', 'T10422', 'T10423', 'T10424', 'T10425', 'T10426']",27,1,12 September 2022,acoustic,1:41:47
P1207,acoustic,U7282,133,"['T10427', 'T10428', 'T10429', 'T10430', 'T10431', 'T10432', 'T10433', 'T10434', 'T10435', 'T10436']",3,1,13 October 2019,acoustic,2:53:32
P1208,acoustic,U7288,129,"['T10437', 'T10438', 'T10439', 'T10440', 'T10441', 'T10442', 'T10443', 'T10444', 'T10445', 'T10446']",1,2,5 March 2019,acoustic,3:40:55
P1209,Acoustic,U7297,13,"['T10447', 'T10448', 'T10449', 'T10450', 'T10451', 'T10452', 'T10453', 'T10454', 'T10126', 'T10455']",2,1,26 October 2022,acoustic,46:33
P1210,acoustic,U7305,122,"['T10456', 'T10457', 'T10458', 'T10459', 'T10460', 'T10461', 'T10462', 'T10463', 'T10464', 'T10465']",24,12,13 March 2014,acoustic,2:57:42
P1211,Acoustic,U7310,106,"['T10466', 'T10467', 'T10468', 'T10469', 'T10470', 'T10471', 'T10472', 'T10473', 'T10474', 'T10475']",2,1,11 January 2015,acoustic,3:02:51
P1212,acoustic,U7319,133,"['T10476', 'T10477', 'T10478', 'T10479', 'T10480', 'T10481', 'T10482', 'T10483', 'T10484', 'T10485']",1,None,10 March 2019,acoustic,3:24:10
P1213,acoustic,U7330,133,"['T10486', 'T10487', 'T10488', 'T10489', 'T10490', 'T10491', 'T10492', 'T10493', 'T10494', 'T10495']",53,8,20 September 2020,acoustic,16:25:55
P1214,Acoustic,U7335,180,"['T10496', 'T10497', 'T10498', 'T10499', 'T10500', 'T10501', 'T10502', 'T10503', 'T10504', 'T10505']",3,11,12 July 2017,acoustic,3:14:32
P1215,acoustic,U7344,192,"['T647', 'T10506', 'T10507', 'T10508', 'T10509', 'T10510', 'T10511', 'T10512', 'T10513', 'T10514']",2,None,8 August 2019,acoustic,3:06:25
P1216,acoustic,U7352,124,"['T10032', 'T10035', 'T10515', 'T10516', 'T10158', 'T10517', 'T10518', 'T10519', 'T616', 'T10520']",7,2,23 June 2014,acoustic,2:41:27
P1217,Acoustic Playlist - part 3,U7358,474,"['T10521', 'T10522', 'T403', 'T10523', 'T10524', 'T10525', 'T10526', 'T10527', 'T10528', 'T10529']",2,9,23 July 2022,acoustic,2:15:46
P1218,Acoustic,U7362,171,"['T10530', 'T10531', 'T10532', 'T645', 'T10533', 'T10534', 'T658', 'T10535', 'T10536', 'T10537']",2,1,16 November 2019,acoustic,2:56:18
P1219,acoustic,U7367,31,"['T10538', 'T10539', 'T10540', 'T10541', 'T10542', 'T10543', 'T10062', 'T10198', 'T10388', 'T10036']",2,None,7 November 2020,acoustic,1:37:45
P1220,acoustic,U7371,116,"['T10544', 'T1250', 'T10545', 'T10546', 'T10547', 'T2648', 'T10548', 'T928', 'T10549', 'T10550']",1,None,2 July 2019,acoustic,2:59:52
P1221,Acoustic,U7376,173,"['T10551', 'T10552', 'T10553', 'T10554', 'T10555', 'T10556', 'T10557', 'T10558', 'T10559', 'T10560']",7,2,8 October 2014,acoustic,3:04:05
P1222,Acoustic,U7385,184,"['T10099', 'T10062', 'T10495', 'T10063', 'T10561', 'T10562', 'T10540', 'T10563', 'T10564', 'T10565']",2,162,9 April 2020,acoustic,3:20:11
P1223,acoustic,U7389,127,"['T10566', 'T10065', 'T10567', 'T10495', 'T10568', 'T10569', 'T10570', 'T10201', 'T10045', 'T10329']",8,1,24 March 2015,acoustic,2:59:34
P1224,Acoustic,U7391,182,"['T10571', 'T10572', 'T3311', 'T10573', 'T660', 'T1465', 'T1185', 'T10574', 'T10575', 'T10576']",2,1,5 September 2020,acoustic,3:28:26
P1225,acoustic,U7397,125,"['T10577', 'T10578', 'T10579', 'T10105', 'T10045', 'T10580', 'T10388', 'T10581', 'T10582', 'T10583']",5,None,17 June 2016,acoustic,2:54:49
P1226,Acoustic,U7404,167,"['T10584', 'T10197', 'T10585', 'T10586', 'T10035', 'T10587', 'T10588', 'T10589', 'T10590', 'T10591']",11,None,15 May 2017,acoustic,2:42:02
P1227,Acoustic,U7412,221,"['T10592', 'T10593', 'T10594', 'T10595', 'T10596', 'T10597', 'T10598', 'T10599', 'T10600', 'T10601']",2,1,8 May 2019,acoustic,2:40:09
P1228,Acoustic covers,U7421,107,"['T10602', 'T10603', 'T10604', 'T10605', 'T10606', 'T10607', 'T10608', 'T10609', 'T10610', 'T10611']",2515,187,23 February 2016,acoustic,2:39:25
P1229,Acoustic,U7423,74,"['T10612', 'T10613', 'T10614', 'T10615', 'T10616', 'T10617', 'T10618', 'T10619', 'T10620', 'T10621']",63,18,8 April 2013,acoustic,2:17:34
P1230,acoustic,U7427,70,"['T10065', 'T10032', 'T10622', 'T10099', 'T10495', 'T10198', 'T10623', 'T10568', 'T10033', 'T10624']",34,14,20 October 2015,acoustic,2:36:17
P1231,acoustic,U7431,189,"['T10625', 'T10626', 'T10627', 'T10628', 'T10629', 'T10630', 'T10631', 'T10632', 'T10633', 'T10634']",1,None,30 June 2017,acoustic,3:02:40
P1232,acoustic,U7437,124,"['T10635', 'T10636', 'T10637', 'T10638', 'T10639', 'T10640', 'T10641', 'T10642', 'T10643', 'T10644']",1,None,19 October 2019,acoustic,3:15:48
P1233,Acoustic,U7445,141,"['T10111', 'T10110', 'T10645', 'T10646', 'T10647', 'T10648', 'T10649', 'T10650', 'T10651', 'T10652']",3,1,18 July 2016,acoustic,2:37:59
P1234,Acoustic,U7452,161,"['T10653', 'T10654', 'T10655', 'T10656', 'T10657', 'T10658', 'T10659', 'T10660', 'T10661', 'T10662']",5,1349,30 January 2020,acoustic,4:57:01
P1235,Acoustic,U7462,139,"['T10663', 'T10664', 'T10665', 'T10666', 'T92', 'T1443', 'T10667', 'T10668', 'T10669', 'T10670']",3,1,15 February 2017,acoustic,3:15:49
P1236,acoustic,U7466,185,"['T10671', 'T10672', 'T361', 'T10673', 'T10674', 'T10675', 'T10676', 'T10677', 'T10678', 'T10679']",19,None,11 February 2022,acoustic,2:51:51
P1237,acoustic,U7474,130,"['T10062', 'T10388', 'T10538', 'T10387', 'T10680', 'T10681', 'T10393', 'T10682', 'T10683', 'T10684']",1,None,18 September 2019,acoustic,2:47:53
P1238,Acoustic,U7479,192,"['T10685', 'T10686', 'T465', 'T10687', 'T1185', 'T10688', 'T10238', 'T10689', 'T10690', 'T10691']",1,None,13 July 2021,acoustic,2:52:33
P1239,acoustic,U7483,159,"['T1475', 'T10692', 'T10693', 'T10694', 'T10695', 'T9508', 'T10696', 'T10697', 'T10698', 'T10699']",None,None,16 September 2019,acoustic,5:20:34
P1240,acoustic,U7490,153,"['T10700', 'T10701', 'T10047', 'T10702', 'T10703', 'T10704', 'T10705', 'T10706', 'T10707', 'T10708']",1,5,14 February 2017,acoustic,3:02:22
P1241,Acoustic,U7498,158,"['T10709', 'T10710', 'T10711', 'T10712', 'T10713', 'T10714', 'T10715', 'T10716', 'T10717', 'T10718']",27,1,13 February 2017,acoustic,2:42:12
P1242,acoustic,U7509,165,"['T646', 'T10719', 'T3158', 'T10720', 'T3159', 'T10721', 'T10722', 'T10723', 'T10724', 'T10725']",1,None,15 December 2019,acoustic,2:54:43
P1243,acoustic,U7517,179,"['T10726', 'T10727', 'T10728', 'T10729', 'T10730', 'T10731', 'T10732', 'T10733', 'T10510', 'T10734']",4,1,11 July 2019,acoustic,3:16:52
P1244,Acoustic,U7525,117,"['T57', 'T10735', 'T10736', 'T10428', 'T10737', 'T10738', 'T10739', 'T10740', 'T10741', 'T58']",1,4,18 October 2019,acoustic,3:12:26
P1245,acoustic,U7532,113,"['T10742', 'T10743', 'T10744', 'T10745', 'T10746', 'T10747', 'T10748', 'T10749', 'T10750', 'T10751']",None,None,23 August 2020,acoustic,3:36:02
P1246,Acoustic ❤️,U7535,134,"['T10752', 'T10753', 'T10754', 'T10755', 'T10756', 'T10757', 'T10758', 'T1058', 'T10759', 'T10760']",4,3,1 November 2017,acoustic,3:28:32
P1247,Acoustic,U7545,3,"['T10761', 'T10762', 'T10763']",7,1,20 October 2022,acoustic,8:54
P1248,acoustic,U7548,103,"['T10764', 'T677', 'T10765', 'T10766', 'T10767', 'T10768', 'T10769', 'T10770', 'T10771', 'T10772']",None,None,1 October 2019,acoustic,3:19:55
P1249,acoustic,U7552,129,"['T10773', 'T10774', 'T10775', 'T5688', 'T10776', 'T10777', 'T10778', 'T10779', 'T10780', 'T10781']",1,16,11 March 2017,acoustic,1:43:06
P1250,acoustic,U7559,114,"['T10108', 'T10782', 'T10783', 'T10784', 'T10785', 'T10786', 'T10787', 'T10788', 'T10789', 'T10790']",7,1,5 January 2016,acoustic,2:55:39
P1251,Acoustic,U7567,127,"['T10791', 'T10792', 'T10793', 'T10794', 'T10795', 'T10796', 'T10562', 'T10797', 'T10798', 'T10799']",1,1,5 May 2015,acoustic,2:47:50
P1252,acoustic,U7575,115,"['T10800', 'T10801', 'T10299', 'T10802', 'T10803', 'T10804', 'T10805', 'T10806', 'T10807', 'T10808']",4,None,28 June 2021,acoustic,1:52:05
P1253,acoustic,U7581,30,"['T10809', 'T10810', 'T10811', 'T10812', 'T10813', 'T10814', 'T10815', 'T10816', 'T10817', 'T10818']",46,80,13 November 2021,acoustic,1:26:46
P1254,Acoustic,U7583,90,"['T10819', 'T10820', 'T10821', 'T10822', 'T10823', 'T10824', 'T10825', 'T10826', 'T10827', 'T10828']",14,2,5 November 2017,acoustic,2:28:56
P1255,Acoustic,U7591,94,"['T10622', 'T10495', 'T10829', 'T10567', 'T10830', 'T10831', 'T10832', 'T10035', 'T10166', 'T10032']",1,2,26 April 2014,acoustic,2:49:00
P1256,Acoustic,U7595,162,"['T10833', 'T10834', 'T10835', 'T10836', 'T10837', 'T10838', 'T10839', 'T10840', 'T10558', 'T10841']",1,2,11 July 2020,acoustic,3:23:38
P1257,Acoustic,U7596,135,"['T10842', 'T10843', 'T10844', 'T10845', 'T10846', 'T10847', 'T10848', 'T10849', 'T10850', 'T10851']",1,186,27 November 2018,acoustic,1:54:12
P1258,acoustic,U7606,113,"['T10852', 'T10853', 'T10854', 'T10789', 'T436', 'T10018', 'T4121', 'T10855', 'T10856', 'T10857']",2,1,16 December 2015,acoustic,3:23:39
P1259,ACOUSTIC,U7611,260,"['T10858', 'T10859', 'T10860', 'T10861', 'T10862', 'T10863', 'T10864', 'T10865', 'T10866', 'T10867']",14,1,24 June 2021,acoustic,2:12:09
P1260,Acoustic,U7618,136,"['T10868', 'T10869', 'T10108', 'T10870', 'T10871', 'T10602', 'T10872', 'T10873', 'T10874', 'T10875']",1,12,2 April 2017,acoustic,2:58:37
P1261,acoustic,U7626,68,"['T10876', 'T10570', 'T10877', 'T10495', 'T10622', 'T10106', 'T10397', 'T10878', 'T10879', 'T10880']",14,4,10 October 2014,acoustic,2:49:27
P1262,acoustic,U7632,16,"['T10562', 'T10054', 'T10881', 'T10031', 'T10882', 'T10294', 'T10297', 'T10883', 'T10884', 'T10885']",550,82,1 January 2016,acoustic,59:58
P1263,acoustic,U7637,129,"['T10886', 'T10622', 'T10887', 'T10072', 'T10888', 'T10889', 'T10890', 'T10829', 'T10806', 'T10891']",4,36,22 April 2018,acoustic,2:35:35
P1264,acoustic,U7639,143,"['T10875', 'T10892', 'T10893', 'T10894', 'T10895', 'T923', 'T10896', 'T10897', 'T10898', 'T10899']",12,128,7 February 2017,acoustic,2:59:15
P1265,Acoustic,U7644,131,"['T10730', 'T10900', 'T10901', 'T10902', 'T10903', 'T10904', 'T10905', 'T10729', 'T10906', 'T10907']",1,None,30 August 2019,acoustic,3:27:30
P1266,acoustic,U7650,153,"['T10908', 'T10909', 'T10910', 'T10911', 'T10912', 'T10913', 'T10914', 'T10915', 'T10916', 'T10917']",4,None,19 August 2015,acoustic,2:54:10
P1267,Acoustic,U7657,147,"['T10918', 'T10919', 'T10920', 'T10921', 'T10922', 'T10923', 'T10924', 'T10551', 'T10925', 'T10926']",1,1,18 February 2018,acoustic,3:30:57
P1268,acoustic,U7665,153,"['T10927', 'T10928', 'T10929', 'T10930', 'T10931', 'T10932', 'T10933', 'T10934', 'T10935', 'T10936']",10,None,22 August 2019,acoustic,1:48:28
P1269,acoustic,U7674,91,"['T10937', 'T10938', 'T10939', 'T10562', 'T10940', 'T10941', 'T10942', 'T10943', 'T10944', 'T10584']",2,None,7 August 2017,acoustic,2:53:09
P1270,acoustic,U7681,83,"['T10834', 'T10835', 'T10836', 'T10837', 'T10838', 'T10945', 'T10920', 'T10921', 'T10946', 'T10947']",5,4,27 September 2018,acoustic,1:13:54
P1271,acoustic,U7683,85,"['T10948', 'T10949', 'T10423', 'T10045', 'T10568', 'T10950', 'T10951', 'T10952', 'T10953', 'T10954']",2,1,15 September 2014,acoustic,2:52:57
P1272,Acoustic,U7685,59,"['T10955', 'T10956', 'T10957', 'T10958', 'T10495', 'T10959', 'T10960', 'T10961', 'T10962', 'T10963']",2,2,22 November 2013,acoustic,2:47:04
P1273,Acoustic,U7693,124,"['T10964', 'T10965', 'T10966', 'T10967', 'T10572', 'T10968', 'T10969', 'T10970', 'T10971', 'T10972']",3,1,29 December 2017,acoustic,8:50:16
P1274,acoustic,U7703,159,"['T10973', 'T10544', 'T10547', 'T10974', 'T10975', 'T1450', 'T645', 'T10976', 'T10977', 'T10978']",1,19,1 August 2020,acoustic,2:32:07
P1275,Acoustic,U7707,184,"['T10979', 'T10980', 'T10981', 'T10982', 'T10983', 'T10984', 'T10985', 'T10986', 'T10987', 'T10988']",8,None,22 July 2020,acoustic,2:10:27
P1276,Acoustic,U7709,104,"['T10989', 'T10990', 'T10991', 'T10198', 'T10992', 'T10993', 'T10994', 'T10995', 'T10996', 'T10997']",3,4,23 September 2015,acoustic,2:43:30
P1277,Acoustic,U7719,126,"['T10998', 'T10032', 'T10106', 'T10999', 'T11000', 'T11001', 'T11002', 'T11003', 'T11004', 'T11005']",1,12,14 March 2017,acoustic,2:46:54
P1278,Acoustic,U7727,134,"['T11006', 'T11007', 'T11008', 'T11009', 'T11010', 'T11011', 'T11012', 'T11013', 'T11014', 'T11015']",1,119,26 November 2019,acoustic,2:56:59
P1279,acoustic,U7731,66,"['T11016', 'T11017', 'T11018', 'T11019', 'T11020', 'T11021', 'T11022', 'T7339', 'T11023', 'T11024']",2,1,3 November 2013,acoustic,2:43:48
P1280,Chilling Session Mix: R&B/Progressive House/Pop/Acoustic,U7733,"1,037","['T11025', 'T11026', 'T11027', 'T11028', 'T10198', 'T11029', 'T11030', 'T11031', 'T11032', 'T11033']",793,87,24 September 2014,acoustic,2:52:58
P1281,acoustic,U7743,31,"['T10109', 'T11034', 'T10602', 'T10110', 'T10112', 'T11035', 'T11036', 'T11037', 'T11038', 'T10605']",1,4,6 March 2017,acoustic,1:57:57
P1282,acoustic,U7746,130,"['T10541', 'T10054', 'T10568', 'T11039', 'T10624', 'T11040', 'T10387', 'T10104', 'T10388', 'T11041']",1,13,15 February 2016,acoustic,2:59:01
P1283,Acoustic,U7749,4,"['T10293', 'T11042', 'T11043', 'T11044']",603,137,23 June 2015,acoustic,14:08
P1284,Acoustic,U7750,123,"['T11045', 'T11046', 'T11047', 'T11048', 'T11049', 'T11050', 'T11051', 'T11052', 'T11053', 'T11054']",25,1,9 June 2014,acoustic,3:12:47
P1285,acoustic,U7759,192,"['T11055', 'T11056', 'T11057', 'T11058', 'T11059', 'T11060', 'T11061', 'T11062', 'T11063', 'T11064']",35,None,20 February 2018,acoustic,4:42:11
P1286,Acoustic,U7762,113,"['T11065', 'T11066', 'T11067', 'T11068', 'T11069', 'T11070', 'T11071', 'T11072', 'T11073', 'T11074']",2,157,20 November 2013,acoustic,2:46:08
P1287,Acoustic,U7771,50,"['T10032', 'T10495', 'T10065', 'T10033', 'T10034', 'T11075', 'T10829', 'T10061', 'T10830', 'T10569']",23,4,5 October 2014,acoustic,2:37:51
P1288,Live Lounge and Acoustic - Part 1,U7772,475,"['T11076', 'T11077', 'T11078', 'T11079', 'T11080', 'T11081', 'T11082', 'T10448', 'T11083', 'T11084']",1,2,10 December 2021,acoustic,1:58:08
P1289,acoustic,U7777,84,"['T11085', 'T11086', 'T11087', 'T11088', 'T11089', 'T11090', 'T11091', 'T11092', 'T11093', 'T11094']",1,137,19 January 2015,acoustic,2:44:23
P1290,Acoustic,U7786,150,"['T11095', 'T11096', 'T11097', 'T11098', 'T11099', 'T10388', 'T11100', 'T10130', 'T11101', 'T11102']",1,39,20 December 2015,acoustic,2:46:21
P1291,acoustic,U7795,140,"['T11103', 'T11104', 'T11105', 'T11106', 'T11107', 'T11108', 'T11109', 'T11110', 'T11111', 'T1733']",1,2,2 June 2016,acoustic,2:50:46
P1292,acoustic,U7804,77,"['T11112', 'T11113', 'T11114', 'T11115', 'T11116', 'T11117', 'T10393', 'T11118', 'T11119', 'T10437']",None,None,4 June 2015,acoustic,2:51:43
P1293,Live Lounge and Acoustic - Part 1,U7808,482,"['T11076', 'T11077', 'T11078', 'T11120', 'T10448', 'T11079', 'T11081', 'T11082', 'T11083', 'T10126']",2,20,7 November 2021,acoustic,2:07:37
P1294,Live Lounge and Acoustic - Part 1,U7810,471,"['T11076', 'T11077', 'T11078', 'T11079', 'T10448', 'T11081', 'T11120', 'T11082', 'T11083', 'T10126']",1,1,21 July 2021,acoustic,2:11:03
P1295,Live Lounge and Acoustic - Part 1,U7811,470,"['T11076', 'T11077', 'T11120', 'T11078', 'T11079', 'T10448', 'T11082', 'T11081', 'T11083', 'T10126']",2,12,17 April 2021,acoustic,2:10:57
P1296,ACOUSTIC,U7812,114,"['T11121', 'T11122', 'T11123', 'T11124', 'T11125', 'T11126', 'T11127', 'T11128', 'T11129', 'T11130']",15,None,30 December 2015,acoustic,2:30:02
P1297,acoustic.,U7819,87,"['T11131', 'T11132', 'T11133', 'T256', 'T11134', 'T11135', 'T11136', 'T11137', 'T10622', 'T10495']",34,1,29 March 2014,acoustic,2:40:53
P1298,acoustic,U7825,121,"['T1186', 'T10238', 'T1185', 'T10574', 'T10688', 'T11138', 'T1467', 'T11139', 'T11140', 'T11141']",1,1,27 November 2017,acoustic,2:51:00
P1299,Acoustic,U7826,113,"['T11142', 'T663', 'T664', 'T11143', 'T11144', 'T11145', 'T11146', 'T11147', 'T1061', 'T11148']",7,1,1 October 2019,acoustic,3:05:23
P1300,acoustic,U7831,91,"['T11149', 'T11150', 'T11151', 'T11152', 'T11153', 'T11154', 'T11155', 'T11156', 'T11157', 'T11158']",3,4,18 December 2016,acoustic,3:09:30
P1301,Acoustic,U7842,31,"['T11159', 'T11160', 'T11161', 'T11162', 'T11163', 'T11164', 'T11165', 'T11166', 'T11167', 'T11168']",None,None,14 November 2022,acoustic,1:50:29
P1302,acoustic,U7853,66,"['T11169', 'T11170', 'T11171', 'T11172', 'T11173', 'T11030', 'T11174', 'T11175', 'T11176', 'T11177']",22,None,11 November 2014,acoustic,2:48:24
P1303,acoustic,U7858,112,"['T11178', 'T11179', 'T11180', 'T11181', 'T10513', 'T11182', 'T10730', 'T11183', 'T11184', 'T11185']",5,1,2 June 2020,acoustic,3:42:39
P1304,acoustic,U7866,93,"['T10622', 'T10568', 'T11186', 'T11187', 'T11188', 'T11189', 'T11190', 'T11191', 'T11192', 'T11193']",7,None,8 March 2015,acoustic,2:36:41
P1305,acoustic,U7871,109,"['T10441', 'T10569', 'T11194', 'T11195', 'T11196', 'T11197', 'T10332', 'T10949', 'T11198', 'T10108']",None,None,10 January 2016,acoustic,3:01:59
P1306,acoustic,U7876,78,"['T11199', 'T11200', 'T11201', 'T11202', 'T11203', 'T11204', 'T11205', 'T11206', 'T11207', 'T11208']",None,None,2 December 2015,acoustic,2:29:20
P1307,Acoustic,U7886,109,"['T10032', 'T11209', 'T11210', 'T11211', 'T10623', 'T11212', 'T11213', 'T11214', 'T11215', 'T11216']",1,355,18 September 2013,acoustic,2:59:42
P1308,acoustic,U7895,101,"['T11217', 'T11218', 'T720', 'T95', 'T724', 'T11219', 'T327', 'T1257', 'T1255', 'T11220']",None,None,23 April 2020,acoustic,3:11:03
P1309,acoustic,U7898,54,"['T11221', 'T11222', 'T11223', 'T11224', 'T11225', 'T11226', 'T11227', 'T11228', 'T11229', 'T11230']",49,31,24 July 2015,acoustic,2:39:33
P1310,acoustic,U7906,76,"['T11231', 'T11232', 'T11233', 'T11234', 'T11235', 'T10771', 'T11236', 'T11237', 'T11238', 'T11239']",1,None,21 November 2019,acoustic,3:06:35
P1311,acoustic,U7915,79,"['T11240', 'T11241', 'T11242', 'T11243', 'T11244', 'T11245', 'T11246', 'T11247', 'T11248', 'T10355']",1,None,10 January 2021,acoustic,1:36:49
P1312,acoustic,U7919,121,"['T10388', 'T10387', 'T11249', 'T11250', 'T10938', 'T11251', 'T11252', 'T11253', 'T11254', 'T11255']",273,340,10 April 2017,acoustic,4:10:02
P1313,acoustic,U7927,20,"['T11256', 'T11257', 'T11258', 'T11259', 'T11260', 'T11261', 'T11262', 'T10832', 'T11263', 'T11264']",1,3,17 July 2014,acoustic,1:17:18
P1314,Acoustic,U7931,88,"['T11265', 'T11266', 'T10635', 'T11267', 'T10638', 'T11268', 'T11269', 'T11270', 'T11271', 'T11272']",1,None,16 October 2020,acoustic,3:18:01
P1315,Acoustic,U7940,110,"['T11273', 'T11274', 'T11275', 'T11276', 'T11277', 'T11278', 'T11279', 'T11280', 'T11281', 'T11282']",9,1,8 October 2015,acoustic,2:59:56
P1316,acoustic,U7944,67,"['T11209', 'T10877', 'T10876', 'T10293', 'T11283', 'T11284', 'T10032', 'T10624', 'T10881', 'T10035']",2,1,11 May 2014,acoustic,2:41:00
P1317,Acoustic,U7947,138,"['T11285', 'T11286', 'T11287', 'T11288', 'T11289', 'T11290', 'T11291', 'T11292', 'T11293', 'T5597']",9,1,13 January 2017,acoustic,2:40:41
P1318,Acoustic,U7954,81,"['T11294', 'T11295', 'T11296', 'T11297', 'T11298', 'T11299', 'T11300', 'T11301', 'T11302', 'T11303']",4,None,13 February 2021,acoustic,1:41:05
P1319,Acoustic,U7961,92,"['T10622', 'T10882', 'T10878', 'T11304', 'T11305', 'T11306', 'T11283', 'T10876', 'T10495', 'T11307']",3,None,19 November 2014,acoustic,2:58:12
P1320,acoustic,U7964,103,"['T10568', 'T10456', 'T11308', 'T10569', 'T11041', 'T11309', 'T11310', 'T11311', 'T11312', 'T11313']",2,22,10 October 2015,acoustic,2:59:49
P1321,Acoustic,U7965,99,"['T11314', 'T11315', 'T11316', 'T11317', 'T11318', 'T11319', 'T11320', 'T11321', 'T11322', 'T537']",1,75,28 June 2013,acoustic,4:15:01
P1322,Acoustic,U7972,62,"['T10032', 'T10622', 'T10562', 'T10829', 'T10033', 'T10061', 'T11323', 'T10569', 'T10624', 'T11324']",8,6,13 April 2014,acoustic,2:42:29
P1323,Acoustic,U7973,86,"['T11325', 'T11326', 'T10580', 'T10397', 'T11327', 'T11328', 'T11329', 'T11330', 'T11331', 'T11332']",10,1,8 June 2015,acoustic,2:57:00
P1324,acoustic,U7979,141,"['T10197', 'T10296', 'T11333', 'T11001', 'T11334', 'T11335', 'T11336', 'T11337', 'T11338', 'T11339']",5,3,23 August 2020,acoustic,8:31:23
P1325,Acoustic,U7335,125,"['T11340', 'T11341', 'T11342', 'T11343', 'T11344', 'T11345', 'T11346', 'T11347', 'T11348', 'T11349']",11,1,19 September 2017,acoustic,2:54:58
P1326,acoustic,U7995,116,"['T11350', 'T11351', 'T11352', 'T11353', 'T11354', 'T11355', 'T11356', 'T11357', 'T11358', 'T11359']",2,11,28 August 2016,acoustic,3:04:32
P1327,Acoustic,U8001,77,"['T11149', 'T11360', 'T11361', 'T11362', 'T11363', 'T11364', 'T11365', 'T11366', 'T11367', 'T11368']",1,12,19 September 2015,acoustic,3:58:54
P1328,acoustic,U8011,107,"['T11369', 'T11370', 'T11371', 'T11372', 'T11373', 'T11374', 'T11375', 'T11376', 'T11377', 'T11378']",1,None,26 April 2020,acoustic,2:41:22
P1329,acoustic,U8020,97,"['T11379', 'T11380', 'T11381', 'T11382', 'T11383', 'T11384', 'T11385', 'T11386', 'T11387', 'T11388']",None,None,21 August 2018,acoustic,3:23:49
P1330,Acoustic,U8030,112,"['T11389', 'T11390', 'T11391', 'T11392', 'T11393', 'T11394', 'T11395', 'T11396', 'T11397', 'T11398']",30,18,25 June 2020,acoustic,1:26:20
P1331,acoustic,U8036,105,"['T11399', 'T11400', 'T11401', 'T11197', 'T10196', 'T11402', 'T11311', 'T11403', 'T11195', 'T11404']",1,41,16 October 2015,acoustic,2:53:17
P1332,Acoustic,U8038,130,"['T11405', 'T11406', 'T11407', 'T11408', 'T11409', 'T11410', 'T11411', 'T11412', 'T11413', 'T11414']",1,14,26 June 2018,acoustic,1:23:01
P1333,Acoustic,U8047,92,"['T11415', 'T3159', 'T11416', 'T11417', 'T11418', 'T849', 'T11419', 'T11420', 'T11144', 'T11421']",None,None,30 November 2019,acoustic,2:48:31
P1334,acoustic,U8053,110,"['T11422', 'T4081', 'T5462', 'T11423', 'T11424', 'T11425', 'T11426', 'T11427', 'T11428', 'T11429']",2,1,23 April 2018,acoustic,3:19:30
P1335,Acoustic,U8062,13,"['T11430', 'T11431', 'T11432', 'T11433', 'T11434', 'T11435', 'T11436', 'T11437', 'T11438', 'T11439']",1,2,21 November 2021,acoustic,53:38
P1336,acoustic,U8071,180,"['T11440', 'T11441', 'T11442', 'T11443', 'T11444', 'T11445', 'T11446', 'T11447', 'T11448', 'T11449']",1,1,6 March 2019,acoustic,2:29:49
P1337,acoustic,U8081,110,"['T11450', 'T11451', 'T11452', 'T11453', 'T11454', 'T11455', 'T11456', 'T11457', 'T11458', 'T11459']",11,2,26 August 2017,acoustic,2:32:05
P1338,Acoustic,U8086,94,"['T11460', 'T11461', 'T11462', 'T11463', 'T11464', 'T11465', 'T11466', 'T11467', 'T11468', 'T11469']",20,5,26 February 2015,acoustic,4:03:00
P1339,Acoustic,U8094,151,"['T11470', 'T11471', 'T1425', 'T11472', 'T11473', 'T11474', 'T11475', 'T11476', 'T11477', 'T11478']",3,24,7 January 2017,acoustic,1:44:29
